Customer ID,Customer Name,Phone Number,Gender,Age,Customer Region,Customer Type,Product ID,Product Name,Brand,Product Category,Tags,Quantity,Price per Unit,Discount Percentage,Total Amount,Final Amount,Date,Payment Method,Order Status,Delivery Type,Store ID,Store Location,Salesperson ID,Employee Name
CUST001004,Mike Johnson,9343774804,Female,56,North,Premium,PROD001004,Sports Product,Brand4,Sports,Sports,3,3296,8,9888,9096.96,2024-11-27,UPI,Cancelled,Home Delivery,STORE9,North,EMP023,Jane Smith
CUST001005,Jane Smith,9319360679,Male,37,West,Premium,PROD001005,Sports Product,Brand3,Sports,Sports,2,1700,28,3400,2448.00,2024-01-09,Cash,Pending,Home Delivery,STORE3,West,EMP090,Sarah Williams
CUST001006,Sarah Williams,9559600816,Female,46,South,Premium,PROD001006,Home Product,Brand2,Home,Home,1,3114,19,3114,2522.34,2024-07-25,Credit Card,Cancelled,Home Delivery,STORE4,South,EMP054,Lisa Anderson
CUST001007,Sarah Williams,9431880523,Female,59,North,Regular,PROD001007,Beauty Product,Brand3,Beauty,Beauty,2,3588,24,7176,5453.76,2024-12-22,Cash,Pending,Home Delivery,STORE7,North,EMP095,Jane Smith
CUST001008,John Doe,9430384662,Female,57,Central,Regular,PROD001008,Beauty Product,Brand5,Beauty,Beauty,5,3458,15,17290,14696.50,2024-02-15,Cash,Completed,Store Pickup,STORE10,Central,EMP067,Sarah Williams
CUST001009,David Brown,9982559272,Female,24,North,Premium,PROD001009,Home Product,Brand4,Home,Home,4,1286,2,5144,5041.12,2024-06-27,UPI,Pending,Store Pickup,STORE9,North,EMP058,John Doe
CUST001010,Chris Wilson,9654294576,Male,33,Central,Regular,PROD001010,Sports Product,Brand5,Sports,Sports,2,3976,24,7952,6043.52,2024-06-25,Debit Card,Pending,Store Pickup,STORE2,Central,EMP005,Jane Smith
CUST001011,Jane Smith,9402055425,Female,34,North,Premium,PROD001011,Home Product,Brand2,Home,Home,9,2782,19,25038,20280.78,2024-02-10,UPI,Completed,Home Delivery,STORE3,North,EMP039,Jane Smith
CUST001012,David Brown,9222295252,Male,51,South,Premium,PROD001012,Home Product,Brand5,Home,Home,2,2883,9,5766,5247.06,2024-01-26,Debit Card,Completed,Store Pickup,STORE8,South,EMP027,Sarah Williams
CUST001013,Chris Wilson,9625508388,Female,31,Central,Premium,PROD001013,Clothing Product,Brand2,Clothing,Clothing,6,1654,6,9924,9328.56,2024-06-28,Cash,Pending,Store Pickup,STORE5,Central,EMP096,Jane Smith
CUST001014,Mike Johnson,9140016056,Female,41,Central,Premium,PROD001014,Home Product,Brand5,Home,Home,2,4764,1,9528,9432.72,2024-10-16,UPI,Completed,Store Pickup,STORE8,Central,EMP077,Sarah Williams
CUST001015,Sarah Williams,9841650671,Male,65,Central,Premium,PROD001015,Home Product,Brand3,Home,Home,5,3892,27,19460,14205.80,2024-03-10,Cash,Cancelled,Home Delivery,STORE1,Central,EMP079,Mike Johnson
CUST001016,Jane Smith,9842607132,Female,29,West,Premium,PROD001016,Sports Product,Brand5,Sports,Sports,10,4105,16,41050,34482.00,2024-03-19,Credit Card,Cancelled,Home Delivery,STORE10,West,EMP026,Chris Wilson
CUST001017,John Doe,9682308271,Male,57,West,Regular,PROD001017,Home Product,Brand1,Home,Home,3,4950,29,14850,10543.50,2024-07-10,Debit Card,Completed,Store Pickup,STORE8,West,EMP068,David Brown
CUST001018,Chris Wilson,9719021132,Male,69,South,Premium,PROD001018,Home Product,Brand1,Home,Home,2,2614,25,5228,3921.00,2024-09-28,UPI,Pending,Store Pickup,STORE5,South,EMP059,Chris Wilson
CUST001019,Emily Davis,9327151069,Male,29,Central,Premium,PROD001019,Beauty Product,Brand1,Beauty,Beauty,2,1834,3,3668,3557.96,2024-08-25,Cash,Completed,Home Delivery,STORE1,Central,EMP003,Sarah Williams
CUST001020,Mike Johnson,9434066362,Female,51,South,Regular,PROD001020,Clothing Product,Brand3,Clothing,Clothing,2,699,21,1398,1104.42,2024-05-27,Cash,Pending,Store Pickup,STORE5,South,EMP081,Mike Johnson
CUST001021,Chris Wilson,9979924020,Male,53,West,Premium,PROD001021,Beauty Product,Brand2,Beauty,Beauty,7,4785,21,33495,26461.05,2024-04-02,Debit Card,Pending,Home Delivery,STORE8,West,EMP057,John Doe
CUST001022,David Brown,9151506544,Male,39,Central,Regular,PROD001022,Clothing Product,Brand2,Clothing,Clothing,2,4118,14,8236,7082.96,2024-05-16,Credit Card,Pending,Store Pickup,STORE2,Central,EMP038,Jane Smith
CUST001023,Lisa Anderson,9711763560,Male,25,South,Premium,PROD001023,Home Product,Brand3,Home,Home,10,1762,22,17620,13743.60,2024-04-28,Credit Card,Completed,Store Pickup,STORE10,South,EMP095,David Brown
CUST001024,David Brown,9967333903,Male,59,North,Regular,PROD001024,Beauty Product,Brand4,Beauty,Beauty,3,1938,1,5814,5755.86,2024-01-06,Debit Card,Completed,Store Pickup,STORE9,North,EMP036,Mike Johnson
CUST001025,Sarah Williams,9558627694,Male,29,North,Regular,PROD001025,Electronics Product,Brand3,Electronics,Electronics,2,5138,27,10276,7501.48,2024-04-02,Cash,Cancelled,Home Delivery,STORE10,North,EMP046,Sarah Williams
CUST001026,Lisa Anderson,9456204904,Female,54,West,Regular,PROD001026,Home Product,Brand5,Home,Home,2,1303,2,2606,2553.88,2024-07-11,Debit Card,Completed,Store Pickup,STORE5,West,EMP076,Sarah Williams
CUST001027,David Brown,9370471304,Female,49,Central,Regular,PROD001027,Beauty Product,Brand5,Beauty,Beauty,7,2373,17,16611,13787.13,2024-03-10,UPI,Cancelled,Home Delivery,STORE3,Central,EMP055,John Doe
CUST001028,David Brown,9876282124,Male,29,East,Regular,PROD001028,Sports Product,Brand4,Sports,Sports,9,2157,0,19413,19413.00,2024-02-08,Credit Card,Pending,Store Pickup,STORE2,East,EMP088,Emily Davis
CUST001029,Jane Smith,9495843498,Female,34,South,Regular,PROD001029,Beauty Product,Brand5,Beauty,Beauty,3,5070,28,15210,10951.20,2024-05-14,UPI,Cancelled,Home Delivery,STORE10,South,EMP043,David Brown
CUST001030,David Brown,9473351873,Male,43,West,Regular,PROD001030,Clothing Product,Brand3,Clothing,Clothing,10,3530,29,35300,25063.00,2024-03-06,Cash,Completed,Home Delivery,STORE6,West,EMP050,Mike Johnson
CUST001031,Lisa Anderson,9822511745,Male,26,North,Regular,PROD001031,Sports Product,Brand2,Sports,Sports,9,2935,18,26415,21660.30,2024-11-07,UPI,Cancelled,Store Pickup,STORE2,North,EMP009,Jane Smith
CUST001032,Lisa Anderson,9460918614,Male,22,East,Premium,PROD001032,Home Product,Brand2,Home,Home,6,1475,22,8850,6903.00,2024-01-13,Cash,Cancelled,Home Delivery,STORE9,East,EMP100,David Brown
CUST001033,Chris Wilson,9219288198,Female,32,Central,Premium,PROD001033,Beauty Product,Brand5,Beauty,Beauty,9,1620,25,14580,10935.00,2024-09-25,Credit Card,Cancelled,Home Delivery,STORE1,Central,EMP034,Mike Johnson
CUST001034,Jane Smith,9557882124,Female,24,South,Premium,PROD001034,Electronics Product,Brand3,Electronics,Electronics,3,1294,3,3882,3765.54,2024-01-12,Cash,Completed,Home Delivery,STORE8,South,EMP014,Lisa Anderson
CUST001035,Sarah Williams,9968693896,Male,56,North,Regular,PROD001035,Beauty Product,Brand4,Beauty,Beauty,5,1937,9,9685,8813.35,2024-12-11,Credit Card,Completed,Store Pickup,STORE5,North,EMP066,Mike Johnson
CUST001036,John Doe,9600686778,Female,49,Central,Premium,PROD001036,Beauty Product,Brand2,Beauty,Beauty,6,3628,0,21768,21768.00,2024-02-03,UPI,Completed,Store Pickup,STORE3,Central,EMP001,Jane Smith
CUST001037,Mike Johnson,9328926467,Female,56,East,Premium,PROD001037,Clothing Product,Brand1,Clothing,Clothing,2,926,16,1852,1555.68,2024-08-20,UPI,Completed,Store Pickup,STORE8,East,EMP031,John Doe
CUST001038,Mike Johnson,9163693132,Female,69,East,Regular,PROD001038,Clothing Product,Brand5,Clothing,Clothing,5,4970,7,24850,23110.50,2024-06-26,UPI,Pending,Store Pickup,STORE8,East,EMP059,Sarah Williams
CUST001039,John Doe,9278769784,Male,28,North,Premium,PROD001039,Electronics Product,Brand2,Electronics,Electronics,7,1023,2,7161,7017.78,2024-07-21,Debit Card,Pending,Home Delivery,STORE10,North,EMP091,Jane Smith
CUST001040,Mike Johnson,9592644593,Male,61,South,Regular,PROD001040,Sports Product,Brand5,Sports,Sports,5,1654,22,8270,6450.60,2024-04-25,Credit Card,Pending,Store Pickup,STORE2,South,EMP055,Mike Johnson
CUST001041,Jane Smith,9323388193,Male,32,East,Regular,PROD001041,Sports Product,Brand3,Sports,Sports,3,3393,28,10179,7328.88,2024-07-23,UPI,Completed,Home Delivery,STORE2,East,EMP092,John Doe
CUST001042,Emily Davis,9790054824,Female,42,North,Premium,PROD001042,Clothing Product,Brand3,Clothing,Clothing,6,2960,7,17760,16516.80,2024-01-07,Debit Card,Completed,Home Delivery,STORE4,North,EMP040,Jane Smith
CUST001043,Lisa Anderson,9113310237,Male,69,East,Premium,PROD001043,Sports Product,Brand4,Sports,Sports,5,3900,3,19500,18915.00,2024-10-28,UPI,Pending,Home Delivery,STORE5,East,EMP083,Jane Smith
CUST001044,John Doe,9311357192,Male,50,South,Premium,PROD001044,Home Product,Brand5,Home,Home,3,5096,27,15288,11160.24,2024-02-02,Debit Card,Pending,Store Pickup,STORE8,South,EMP047,John Doe
CUST001045,Chris Wilson,9837774262,Female,49,South,Regular,PROD001045,Beauty Product,Brand2,Beauty,Beauty,6,5199,7,31194,29010.42,2024-11-04,Credit Card,Completed,Home Delivery,STORE1,South,EMP039,Sarah Williams
CUST001046,Mike Johnson,9342487590,Male,69,North,Premium,PROD001046,Electronics Product,Brand3,Electronics,Electronics,10,2022,13,20220,17591.40,2024-12-18,UPI,Cancelled,Home Delivery,STORE3,North,EMP091,Emily Davis
CUST001047,John Doe,9603470026,Female,52,West,Regular,PROD001047,Clothing Product,Brand1,Clothing,Clothing,5,3744,10,18720,16848.00,2024-02-22,Debit Card,Completed,Store Pickup,STORE8,West,EMP095,David Brown
CUST001048,David Brown,9738475281,Male,44,North,Regular,PROD001048,Home Product,Brand2,Home,Home,2,3959,20,7918,6334.40,2024-02-25,UPI,Cancelled,Home Delivery,STORE7,North,EMP067,Sarah Williams
CUST001049,Jane Smith,9457949984,Male,45,East,Premium,PROD001049,Home Product,Brand3,Home,Home,3,3004,19,9012,7299.72,2024-10-07,Debit Card,Completed,Home Delivery,STORE4,East,EMP038,Emily Davis
CUST001050,Chris Wilson,9830453429,Male,22,Central,Premium,PROD001050,Beauty Product,Brand4,Beauty,Beauty,5,835,27,4175,3047.75,2024-06-15,Debit Card,Completed,Home Delivery,STORE6,Central,EMP022,Mike Johnson
CUST001051,Emily Davis,9193620208,Male,41,South,Regular,PROD001051,Clothing Product,Brand4,Clothing,Clothing,8,827,4,6616,6351.36,2024-10-06,UPI,Pending,Store Pickup,STORE1,South,EMP047,Sarah Williams
CUST001052,Chris Wilson,9843754105,Male,40,South,Regular,PROD001052,Sports Product,Brand1,Sports,Sports,10,2649,11,26490,23576.10,2024-08-28,Debit Card,Cancelled,Store Pickup,STORE5,South,EMP022,Mike Johnson
CUST001053,Lisa Anderson,9255036402,Female,53,West,Regular,PROD001053,Sports Product,Brand1,Sports,Sports,6,1360,11,8160,7262.40,2024-11-03,Debit Card,Pending,Home Delivery,STORE4,West,EMP017,Emily Davis
CUST001054,John Doe,9519678983,Female,34,South,Premium,PROD001054,Sports Product,Brand1,Sports,Sports,1,2876,26,2876,2128.24,2024-01-12,UPI,Cancelled,Home Delivery,STORE2,South,EMP076,Chris Wilson
CUST001055,John Doe,9321620376,Male,37,South,Regular,PROD001055,Clothing Product,Brand3,Clothing,Clothing,4,1085,17,4340,3602.20,2024-11-15,Debit Card,Pending,Home Delivery,STORE10,South,EMP093,David Brown
CUST001056,Jane Smith,9958331572,Male,56,Central,Premium,PROD001056,Home Product,Brand4,Home,Home,3,1951,22,5853,4565.34,2024-12-04,Credit Card,Completed,Store Pickup,STORE9,Central,EMP056,Mike Johnson
CUST001057,Lisa Anderson,9221226623,Male,25,Central,Premium,PROD001057,Home Product,Brand5,Home,Home,8,4656,13,37248,32405.76,2024-10-22,Cash,Cancelled,Store Pickup,STORE9,Central,EMP100,John Doe
CUST001058,David Brown,9143133892,Male,27,Central,Regular,PROD001058,Beauty Product,Brand3,Beauty,Beauty,5,5126,22,25630,19991.40,2024-07-07,Debit Card,Pending,Home Delivery,STORE5,Central,EMP049,John Doe
CUST001059,Jane Smith,9976759814,Male,45,East,Premium,PROD001059,Electronics Product,Brand1,Electronics,Electronics,8,4681,28,37448,26962.56,2024-03-23,Debit Card,Completed,Home Delivery,STORE3,East,EMP024,Jane Smith
CUST001060,Emily Davis,9544716789,Female,54,North,Regular,PROD001060,Electronics Product,Brand3,Electronics,Electronics,8,1097,25,8776,6582.00,2024-12-10,Credit Card,Pending,Store Pickup,STORE5,North,EMP008,John Doe
CUST001061,John Doe,9780077817,Male,43,North,Premium,PROD001061,Clothing Product,Brand4,Clothing,Clothing,6,1920,4,11520,11059.20,2024-01-18,UPI,Pending,Home Delivery,STORE8,North,EMP072,John Doe
CUST001062,Jane Smith,9355800036,Female,27,North,Premium,PROD001062,Clothing Product,Brand5,Clothing,Clothing,7,3343,9,23401,21294.91,2024-08-25,Cash,Pending,Store Pickup,STORE3,North,EMP016,Chris Wilson
CUST001063,Mike Johnson,9524940265,Male,24,South,Premium,PROD001063,Beauty Product,Brand1,Beauty,Beauty,10,2504,16,25040,21033.60,2024-09-05,Debit Card,Cancelled,Home Delivery,STORE1,South,EMP024,Mike Johnson
CUST001064,Emily Davis,9726213975,Female,40,South,Regular,PROD001064,Clothing Product,Brand2,Clothing,Clothing,8,1514,25,12112,9084.00,2024-07-08,Credit Card,Completed,Store Pickup,STORE4,South,EMP023,Sarah Williams
CUST001065,Mike Johnson,9933979050,Female,51,South,Premium,PROD001065,Beauty Product,Brand1,Beauty,Beauty,1,3599,2,3599,3527.02,2024-06-26,Debit Card,Cancelled,Home Delivery,STORE8,South,EMP040,Jane Smith
CUST001066,David Brown,9281951931,Male,65,North,Regular,PROD001066,Clothing Product,Brand3,Clothing,Clothing,8,4477,5,35816,34025.20,2024-03-04,Cash,Pending,Home Delivery,STORE6,North,EMP028,Sarah Williams
CUST001067,Mike Johnson,9490485099,Male,30,South,Regular,PROD001067,Sports Product,Brand1,Sports,Sports,1,1898,8,1898,1746.16,2024-04-06,UPI,Completed,Home Delivery,STORE1,South,EMP085,Chris Wilson
CUST001068,Chris Wilson,9208673797,Female,20,South,Premium,PROD001068,Home Product,Brand4,Home,Home,9,1833,10,16497,14847.30,2024-11-03,Credit Card,Completed,Home Delivery,STORE7,South,EMP088,Lisa Anderson
CUST001069,Emily Davis,9219897343,Male,59,Central,Regular,PROD001069,Sports Product,Brand4,Sports,Sports,8,2362,20,18896,15116.80,2024-03-03,Cash,Cancelled,Store Pickup,STORE5,Central,EMP004,Lisa Anderson
CUST001070,Chris Wilson,9603209242,Male,24,West,Regular,PROD001070,Clothing Product,Brand1,Clothing,Clothing,6,992,28,5952,4285.44,2024-01-22,Debit Card,Completed,Home Delivery,STORE9,West,EMP033,Jane Smith
CUST001071,Mike Johnson,9863406669,Female,59,East,Regular,PROD001071,Beauty Product,Brand1,Beauty,Beauty,9,2296,10,20664,18597.60,2024-07-04,Debit Card,Pending,Home Delivery,STORE7,East,EMP040,Mike Johnson
CUST001072,John Doe,9347844509,Female,67,South,Regular,PROD001072,Electronics Product,Brand3,Electronics,Electronics,2,3611,28,7222,5199.84,2024-07-01,Credit Card,Completed,Home Delivery,STORE8,South,EMP078,Sarah Williams
CUST001073,Jane Smith,9627441245,Female,52,North,Regular,PROD001073,Electronics Product,Brand2,Electronics,Electronics,5,2312,11,11560,10288.40,2024-02-16,UPI,Cancelled,Store Pickup,STORE5,North,EMP018,Lisa Anderson
CUST001074,Emily Davis,9854583564,Female,29,North,Premium,PROD001074,Home Product,Brand1,Home,Home,6,3462,24,20772,15786.72,2024-05-21,Cash,Pending,Home Delivery,STORE9,North,EMP046,Lisa Anderson
CUST001075,Jane Smith,9592053463,Female,46,South,Regular,PROD001075,Electronics Product,Brand5,Electronics,Electronics,2,2848,4,5696,5468.16,2024-11-11,Cash,Cancelled,Store Pickup,STORE10,South,EMP046,Lisa Anderson
CUST001076,Emily Davis,9986933982,Female,40,West,Regular,PROD001076,Sports Product,Brand2,Sports,Sports,2,1266,12,2532,2228.16,2024-01-19,Cash,Cancelled,Store Pickup,STORE6,West,EMP057,Emily Davis
CUST001077,John Doe,9187853163,Male,40,West,Regular,PROD001077,Home Product,Brand1,Home,Home,5,4740,21,23700,18723.00,2024-12-27,Debit Card,Completed,Home Delivery,STORE7,West,EMP018,Jane Smith
CUST001078,Mike Johnson,9229050116,Male,66,West,Premium,PROD001078,Electronics Product,Brand2,Electronics,Electronics,4,3466,25,13864,10398.00,2024-12-05,Credit Card,Completed,Store Pickup,STORE2,West,EMP043,Lisa Anderson
CUST001079,Chris Wilson,9390567186,Female,54,East,Regular,PROD001079,Home Product,Brand4,Home,Home,5,5293,0,26465,26465.00,2024-04-22,Cash,Completed,Store Pickup,STORE1,East,EMP057,Chris Wilson
CUST001080,David Brown,9464451513,Female,47,Central,Regular,PROD001080,Sports Product,Brand4,Sports,Sports,6,1305,22,7830,6107.40,2024-10-23,Credit Card,Completed,Store Pickup,STORE1,Central,EMP008,Lisa Anderson
CUST001081,Emily Davis,9597778322,Female,38,East,Premium,PROD001081,Electronics Product,Brand4,Electronics,Electronics,9,2317,26,20853,15431.22,2024-08-02,UPI,Completed,Home Delivery,STORE8,East,EMP068,Sarah Williams
CUST001082,John Doe,9414611452,Male,26,North,Regular,PROD001082,Sports Product,Brand1,Sports,Sports,3,4514,12,13542,11916.96,2024-08-11,UPI,Pending,Home Delivery,STORE2,North,EMP085,Jane Smith
CUST001083,Chris Wilson,9977064826,Male,29,East,Regular,PROD001083,Beauty Product,Brand1,Beauty,Beauty,9,971,27,8739,6379.47,2024-03-10,UPI,Completed,Home Delivery,STORE8,East,EMP020,Jane Smith
CUST001084,Sarah Williams,9715127153,Male,28,South,Regular,PROD001084,Clothing Product,Brand5,Clothing,Clothing,3,3601,17,10803,8966.49,2024-12-21,UPI,Pending,Home Delivery,STORE3,South,EMP037,Lisa Anderson
CUST001085,Jane Smith,9889192711,Female,66,North,Premium,PROD001085,Home Product,Brand1,Home,Home,8,3848,6,30784,28936.96,2024-11-12,Debit Card,Completed,Store Pickup,STORE10,North,EMP039,Chris Wilson
CUST001086,Emily Davis,9891557187,Male,47,West,Regular,PROD001086,Home Product,Brand5,Home,Home,6,4860,22,29160,22744.80,2024-03-11,Credit Card,Completed,Store Pickup,STORE6,West,EMP022,Sarah Williams
CUST001087,John Doe,9133203577,Female,30,Central,Premium,PROD001087,Sports Product,Brand5,Sports,Sports,3,1591,9,4773,4343.43,2024-04-28,Credit Card,Cancelled,Home Delivery,STORE4,Central,EMP064,Mike Johnson
CUST001088,Mike Johnson,9400639729,Female,60,South,Regular,PROD001088,Beauty Product,Brand4,Beauty,Beauty,6,5150,28,30900,22248.00,2024-08-06,Debit Card,Completed,Store Pickup,STORE5,South,EMP051,John Doe
CUST001089,Sarah Williams,9781431344,Male,62,East,Regular,PROD001089,Home Product,Brand2,Home,Home,8,1703,28,13624,9809.28,2024-07-25,UPI,Completed,Store Pickup,STORE4,East,EMP036,Sarah Williams
CUST001090,John Doe,9715045387,Female,53,West,Regular,PROD001090,Clothing Product,Brand2,Clothing,Clothing,4,1908,29,7632,5418.72,2024-01-27,Debit Card,Completed,Store Pickup,STORE8,West,EMP098,Jane Smith
CUST001091,Lisa Anderson,9262223925,Male,44,East,Premium,PROD001091,Clothing Product,Brand2,Clothing,Clothing,3,2062,0,6186,6186.00,2024-07-26,Debit Card,Completed,Store Pickup,STORE10,East,EMP053,Jane Smith
CUST001092,John Doe,9216443427,Male,43,East,Premium,PROD001092,Clothing Product,Brand1,Clothing,Clothing,2,4490,14,8980,7722.80,2024-07-21,Debit Card,Completed,Home Delivery,STORE4,East,EMP054,Mike Johnson
CUST001093,Lisa Anderson,9169405487,Female,52,East,Regular,PROD001093,Home Product,Brand5,Home,Home,2,4834,24,9668,7347.68,2024-01-09,Debit Card,Pending,Store Pickup,STORE1,East,EMP078,John Doe
CUST001094,Mike Johnson,9989747915,Female,35,South,Regular,PROD001094,Electronics Product,Brand3,Electronics,Electronics,6,3347,9,20082,18274.62,2024-05-17,Credit Card,Cancelled,Home Delivery,STORE9,South,EMP073,Emily Davis
CUST001095,Sarah Williams,9809990175,Female,30,Central,Regular,PROD001095,Sports Product,Brand3,Sports,Sports,4,4434,22,17736,13834.08,2024-07-09,UPI,Pending,Store Pickup,STORE9,Central,EMP045,Mike Johnson
CUST001096,Chris Wilson,9490722236,Female,24,East,Premium,PROD001096,Beauty Product,Brand5,Beauty,Beauty,9,1805,26,16245,12021.30,2024-09-22,Debit Card,Pending,Home Delivery,STORE3,East,EMP021,Lisa Anderson
CUST001097,Jane Smith,9256121783,Female,39,East,Regular,PROD001097,Beauty Product,Brand2,Beauty,Beauty,3,4404,9,13212,12022.92,2024-05-17,UPI,Completed,Store Pickup,STORE7,East,EMP093,Mike Johnson
CUST001098,Chris Wilson,9792398796,Female,66,Central,Premium,PROD001098,Sports Product,Brand4,Sports,Sports,5,4394,23,21970,16916.90,2024-09-14,Debit Card,Pending,Store Pickup,STORE7,Central,EMP005,John Doe
CUST001099,David Brown,9931648431,Female,26,East,Regular,PROD001099,Clothing Product,Brand3,Clothing,Clothing,8,1982,26,15856,11733.44,2024-03-18,Credit Card,Completed,Store Pickup,STORE4,East,EMP051,Mike Johnson
CUST001100,Jane Smith,9576809737,Male,65,West,Premium,PROD001100,Beauty Product,Brand4,Beauty,Beauty,2,3938,18,7876,6458.32,2024-09-12,Credit Card,Pending,Home Delivery,STORE1,West,EMP031,David Brown
CUST001101,Chris Wilson,9532391503,Male,29,North,Regular,PROD001101,Clothing Product,Brand2,Clothing,Clothing,5,2300,18,11500,9430.00,2024-07-04,Credit Card,Completed,Home Delivery,STORE6,North,EMP054,Mike Johnson
